Date,inflation,core,food_inf,food,X0121,X0122,X0211,X0212,X0220,X0230,X0311,X0312,X0314,X0321,X0322,X0411,X0441,X0442,X0451,X0452,X0453,X0454,X0511,X0512,X0513,X0520,X0531,X0533,X0540,X0561,X0562,X0611,X0621,X0622,X0623,X0630,X0711,X0712,X0713,X0721,X0722,X0723,X0724,X0732,X0733,X0734,X0810,X0820,X0831,X0911,X0912,X0922,X0941,X0943,X1011,X1111,X1112,X1211,X1213,X1231,X1251,X1271,X1700,COP,PMS,BDC,MPR,CCPS
6/1/2010,14.09892444,12.68614752,15.05308256,109.99,105.55,105.31,103.74,96,103.27,105.16,105.23,110.91,116.33,106.29,88.43,108.91,110.16,109.73,94.68,104.9,96.5,103.84,111.65,96.46,82.34,105.26,106.62,90.08,112.06,110.82,71.93,110.26,107.49,105.61,111.47,108.94,68.15,100.88,86.36,108.52,109.74,100.63,80.27,106.16,89.65,71.44,104.13,99.59,101.92,103.37,93.05,98.63,100.81,104.12,106.55,89.92,105.81,109.4,80.59,106.6,104.3,111.1,109.55,75.79,65,153.8684,6,8668810.38
7/1/2010,13.00207312,11.28656823,14.04262734,111.61,106.44,105.62,103.5,100.9,104.98,105.08,104.56,113.24,118.05,106.92,84.94,109.36,109.03,117.13,94.9,106.87,93.85,104.59,112.36,96.23,82.83,104.88,102.72,92.85,111.05,107.17,77.05,110.11,112.57,100.66,113.14,109.8,68.41,99.44,83.55,114.18,109.83,96.07,75.64,105.91,91.73,69.79,103.6,99.59,102.57,103.22,92.83,99.04,93.78,102.8,105.71,82.84,105.33,108.61,77.55,107.36,102.63,113.42,109.29,77.18,65,152.4091,6,8578774.07
8/1/2010,13.70167802,12.3658504,15.09018146,113.82,107.74,106.46,104.76,118.52,104.27,107.87,106.33,119.43,121.55,107.52,85.84,111.79,106.25,118.88,94.43,107.24,99.76,102,115.63,95.91,82.75,104.27,103.63,89.55,111.59,109.14,77.22,110.55,114.74,109.29,116.32,109.65,68.73,99.56,87.48,114.7,111.44,96.52,73.62,107.91,91.99,74.26,104.47,99.59,100.83,103.89,98.72,102.31,94.31,105.72,106.02,83.5,107.64,109.73,80.92,106.91,107.61,112.88,111.21,78.67,65,152.2273,6,8717509.23
9/1/2010,13.64995009,12.83007506,14.5697166,113.53,108.41,107.11,104.94,95.31,101.9,106.34,109.17,114.78,124.03,109.83,88.77,114.52,105.83,118.62,94.74,103.56,104.36,106.49,117.94,100.07,84.8,108.42,104.33,87.22,115.31,109.84,79.07,114.11,110.81,98.33,111.35,114.98,68.85,100.6,81.96,119.23,114.48,100.29,76.18,115.85,89.63,70.08,104.92,99.59,102.3,106.35,97.29,99.88,92.47,107.23,108.36,89.05,107.16,113.19,84.62,106.99,100.77,111.33,113.56,79.45,65,153.85,6.25,8837198.68
10/1/2010,13.44965385,13.16808782,14.06506375,113.98,109.96,110.68,106.39,101.72,105.18,107.84,112.09,118.35,107.48,107.72,88.34,111.96,105.15,102.45,99.65,105.78,113.25,110.81,115.44,100.19,89.68,105,105.59,91.81,110.33,113.18,72.17,118.02,116.71,102.46,113.31,106.91,69.06,101.3,87.58,107.54,109.9,97.48,79.09,109.79,90.85,67.66,104.93,99.59,103.09,109.91,102.43,103.74,92.39,101.31,110.11,81.32,109.37,111.31,87.18,111.7,103.53,110.81,114.09,84.42,65,153.975,6.25,8971663.54
11/1/2010,12.76600373,11.74637446,14.35070507,114.35,110.47,110.15,107.94,102.81,104.28,108.82,109.79,115.42,110.16,109.37,90.19,113.07,110.94,104.51,98.64,106.82,113.87,108.86,117.06,101.68,84.82,104.09,103.86,88.03,112.74,112.36,77.69,114.57,110.69,90.84,108.89,108.43,69.14,101.69,86.74,114.74,115.71,100.33,79.9,112.4,91.24,70.05,102.91,99.59,102.93,107.78,94.88,103.1,91.59,102.28,107.69,85.03,109.46,113.71,87.86,109.61,101.84,112.85,115.09,86.71,65,153.125,6.25,9132343.45
12/1/2010,11.81532331,10.91681929,12.70063002,115.4,110.35,110.75,109.35,103.32,103.86,108.83,111.09,116.18,112.62,110.36,92.72,112.38,111.75,106.36,98.79,107.47,114.19,109.96,116.74,103.01,86.69,105.73,104.46,90.12,115.15,112.61,78.31,115.51,111.49,93.29,110.07,109.85,69.22,103.51,88.97,116.03,116.08,102.04,82.36,112.58,91.26,70.31,103.51,99.59,103.03,108.27,96.56,105.01,92.48,102.58,109.14,86.91,110.03,113.01,89.91,110.82,101.29,112.71,115.39,92.79,65,154.5714,6.25,7367600.12
1/1/2011,12.07966546,12.11773308,10.25504179,114.33,110.72,110.84,116.31,114.28,104.91,110.4,115.15,119.02,112.98,110.75,93.22,113.49,114.62,120.16,107.76,107.89,114.96,112.42,118.77,104.34,96.42,107.06,108.8,93.32,116.08,112.47,83.25,116.5,114.39,104.37,126.23,111.26,82.13,104.52,91.18,116.75,116.53,102.23,90.58,113.11,93.21,71.61,106.58,99.59,106.97,78.54,68.8,41.07,67.89,72.19,110.22,87.71,110.16,114.23,95.14,111.44,101.56,113.24,96.04,97.96,65,156.125,6.5,7081030.75
2/1/2011,11.09983663,10.56876111,12.22137798,117.65,111.82,111.44,116.63,114.69,97.75,109.12,112.66,119.6,113.51,111.96,93.85,114.13,115.01,124.12,108.06,108.44,115.62,113.04,118.36,105.54,97.91,108.03,109.32,96.6,117.42,113.45,85.22,117.57,115.18,105.73,127.46,112.43,85.74,105.34,92.25,117.29,117.37,102.94,91.6,113.8,93.7,72.23,107.76,99.59,107.38,104.86,97.83,117.82,94.17,101.88,110.59,95.75,111.86,114.72,95.18,111.95,101.92,112.58,124.02,106.57,65,155.1053,6.5,7009928.49
3/1/2011,12.77912837,12.81478493,12.16875775,118.12,112.13,112.07,117.37,115.29,102.42,107.95,113.2,118.93,113.82,111.83,93.97,114.45,115.81,124.41,108.37,108.62,116.72,112.74,118.6,106.23,97.24,106.92,109.28,96.39,117.78,113.68,85.3,118.57,115.85,106.42,127.78,112.49,86.51,105.95,92.46,118.29,117.53,103.4,91.65,114.01,93.74,72.22,107.67,99.59,107.42,105.52,97.72,119.16,93.81,103.58,111.04,95.77,112.46,114.83,95.6,112.29,102.52,114.04,119.42,116.56,65,157.087,7.5,7211338.25
4/1/2011,11.29128164,12.88215991,11.62872182,118.95,112.23,112.69,118.19,116.91,103.75,108.52,113.74,120.12,114.76,112.67,94.69,124.4,116.69,128.05,116.12,109.33,117.58,114.07,119.29,107.69,98.76,105,112.95,96.77,118.09,113.99,90,119.78,116.43,106.81,130.69,114.59,88.05,106.35,93.01,118.82,119.39,104.2,98.34,114.82,94.67,84.38,108.18,99.59,107.93,107.12,100.93,119.2,95.64,105,111.37,99.65,113.11,115.31,96.2,113.05,102.86,114.47,119.12,124.49,65,157.0476,7.5,7214419.51
5/1/2011,12.35212784,13.00636937,12.17901707,118.55,112.88,113.09,118.34,116.86,104.29,108.66,114.02,120.52,114.86,112.78,95.02,124.54,117.15,128.4,116.16,109.48,118.35,115.03,120.28,107.71,99.51,105.62,113.17,97.23,118.37,114.56,92.74,118.9,116.9,108.36,131.24,116.33,96.15,106.36,93.47,119.35,120.15,104.52,98.87,115.54,96.25,86.21,107.97,99.59,107.89,107.24,100.97,119.81,97.35,105.29,111.9,101.81,112.76,115.4,96.26,112.52,102.91,114.67,120.55,118.43,65,158.0455,8,6933294.57
6/1/2011,10.23018265,11.52352967,9.21995452,120.13,113.05,113.48,118.78,117.69,104.37,109.26,114.42,120.83,115.31,112.68,99.03,125.06,117.58,128.46,118.26,109.68,118.78,115.55,120.43,107.87,100.8,105.75,113.2,97.91,118.5,115.02,99.35,119.13,117.26,108.51,131.33,116.43,102.53,106.92,96.84,119.5,125.75,104.73,99.04,115.63,100.1,94.11,108.11,99.59,108.2,107.54,101.29,120.19,98.14,105.01,112.2,102.68,113.11,115.81,96.28,113.04,103.26,125.51,111.89,117.03,65,158.3182,8,6943442.23
7/1/2011,9.397383393,11.47172075,7.876968072,120.4,113.1,113.53,119.19,118.58,104.83,110.17,114.6,121.33,115.79,112.75,99.64,125.19,117.88,128.62,127.88,109.84,119.02,115.66,120.77,108.2,101.6,106.16,113.17,98.43,118.61,115.32,100.59,120.16,117.66,109.08,132.61,119.18,103,107.87,96.97,119.8,126.19,105.63,99.27,115.93,101.02,94.65,108.25,99.59,108.67,107.8,101.48,120.48,102.06,105.12,112.64,102.68,112.62,116.44,96.54,113.8,103.67,125.91,112.6,117.86,65,163.7143,8.75,7040928.59
8/1/2011,9.300722795,10.86314024,8.664705688,123.68,123.02,114.46,124.88,119.01,105.38,110.59,115.21,122.3,116.9,113.21,101.75,125.51,118.9,128.87,127.88,110.22,121.27,119.89,125.3,113.32,100.06,108.08,113.69,100.37,119.49,116.27,100.77,122.01,118.56,112.44,132.93,119.67,103.63,108.47,98.64,120.51,126.72,106.69,99.82,116.86,101.39,97.21,108.39,100.13,108.85,108.02,102.8,120.68,102.01,105.61,112.9,104.78,113.59,118.65,99.87,114.17,103.73,126.36,115.97,111.99,65,163.0952,8.75,7124427.55
9/1/2011,10.33903185,11.56670475,9.479300989,124.78,123.36,114.65,125.15,119.64,105.81,110.92,115.44,122.72,117.14,112.98,102.08,126.07,119.25,130.12,158.22,110.79,121.77,120.35,125.5,113.66,100.94,108.49,114.5,101.49,119.72,116.17,102.12,122.23,118.86,112.79,133.04,120.07,103.57,109.35,98.95,121.27,127.05,107.35,100.15,116.63,101.45,97.31,108.16,100.63,109.67,111.12,100.21,125.19,104.69,112.59,113.77,105.58,114.96,120.01,100.38,114.72,103.76,127.33,117.63,115.73,65,158.2273,9.25,7314509.01
10/1/2011,10.5444484,11.53870661,9.656081443,124.98,124.74,114.88,126.5,121.31,106.08,113.06,117.58,124.56,118.58,114.98,104.38,126.52,119.76,130.53,158.22,110.85,122.07,120.79,125.6,114.03,101.38,108.73,114.78,102.17,119.81,116.3,102.29,124.07,119.15,113.34,134.51,120.51,104.1,110.3,102.3,122.03,130.96,108.32,101.97,117.85,101.95,97.85,108.37,100.64,110.02,112.02,101.07,125.25,104.3,112.46,113.96,105.89,115.16,120.5,101.27,115.86,103.8,127.61,116.95,113.12,65,161.25,12,7400252.81
11/1/2011,10.54000511,11.45866043,9.622701091,124.94,118.32,114.92,127.67,123.34,106.93,114.4,118.04,125.03,118.86,115.38,104.8,126.65,119.82,130.93,158.22,111.07,122.18,120.9,126.03,114.07,101.73,108.85,114.96,102.43,119.86,116.66,102.33,124.13,119.6,113.5,134.98,120.84,104.26,110.9,102.38,122.7,131.43,108.91,102.56,118.27,102.57,97.97,108.38,100.64,110.08,116.95,106.97,125.63,110.43,112.9,114.17,106.2,115.38,120.77,101.39,116.16,103.89,127.88,123.93,113.92,65,160.35,12,7532681.34
12/1/2011,10.28302596,10.82220866,11.020388,128.12,128.98,117.02,129.58,125.53,107.25,116.82,118.5,126.65,119.7,116.32,105.66,126.82,121.47,131.49,158.22,111.56,123,121.7,126.3,114.19,103.55,108.99,115.21,102.48,120.01,117.19,102.63,125.63,121.59,114.72,135.72,122.13,106.76,111.43,102.97,124.91,139.99,117.52,102.78,118.56,103.19,98.38,108.57,105,110.31,121.34,108.16,131.51,114.3,114.85,114.6,106.81,117.14,126.65,104.16,119.53,106.62,128.45,125.3,111.46,65,163.3,12,6972366.28
1/1/2012,12.62596924,12.74843847,13.05254152,129.26,130.57,118.49,131.06,126.23,108.05,117.68,119.22,128.09,123.1,117.72,106.85,127.82,122.48,132.89,158.22,115.28,124.5,123.18,126.61,117.45,106.69,109.94,116.37,103.1,120.96,119.08,103.86,127.3,123.89,117.14,137.91,124.35,108.1,111.86,105.91,126.38,146.48,119.1,104.82,125.02,104.59,101.12,108.49,106.78,111.04,119.53,108.78,132.15,115.79,115.94,115.04,108.28,117.59,125.89,104.76,121.64,107.41,128.87,121.59,113.81,141,164.62,12,6914456.91
2/1/2012,11.86568599,11.90056874,9.728718853,129.1,132.86,122.29,131.06,126.23,108.05,117.68,119.23,128.1,123.1,117.72,106.85,127.85,122.48,132.89,158.23,115.28,124.52,123.19,126.61,117.45,106.69,109.94,116.37,103.1,120.97,119.09,103.86,127.3,123.89,117.14,137.92,124.35,108.1,111.86,105.91,126.38,146.49,119.1,104.82,125.03,104.59,101.12,108.49,106.78,111.04,119.53,108.78,132.15,115.79,115.94,115.06,108.28,117.6,125.9,104.76,121.64,107.41,128.87,121.64,121.87,97,160.85,12,6849210.11
3/1/2012,12.1108986,14.99507725,11.8481676,132.11,124.77,120.05,128.38,116.59,114.48,126.06,131.12,139.15,151.7,127.41,100.03,144.1,114.31,115.62,158.72,128.9,134.06,134.72,138.49,113.33,117.08,121.47,120.29,109.58,134.63,130.98,97.47,121.79,138.53,120.93,134.22,124.99,105.92,110.71,102.92,128.17,150.81,128.34,110.35,146,109.05,91.79,111.51,106.89,118.03,117.5,103.58,120.32,107.57,118.78,125.6,98.24,125.46,130.61,96.26,129.4,111.53,136.01,129.9,128,97,159.4091,12,6961405.06
4/1/2012,12.86566161,14.70268635,11.24566512,132.33,124.55,120.45,128.84,118.75,115.06,126.8,130.8,139.93,151.97,128.16,100.84,143.65,114.56,115.98,158.71,129.44,134.25,134.39,139.67,114.01,117.66,122.03,120.61,109.88,135.09,131.4,98.16,122.56,139.1,121.62,134.02,125.55,106.05,111.29,104.63,128.73,150.12,128.83,110.52,146.39,109.29,92.41,111.79,106.89,119.07,118.22,103.39,120.94,110.68,118,125.01,98.82,125.95,130.92,97.05,129.57,112.08,136.61,131.29,122.62,97,159.3684,12,7095400.33
5/13/2012,12.68829751,14.92627941,12.94205963,133.89,125.14,121.16,129.84,119.8,115.24,127.71,131.07,140.57,152.25,128.66,103.77,143.92,114.68,117.32,158.71,129.73,134.46,134.72,140.18,114.48,118.61,122.67,121.16,110.31,135.51,131.51,105.26,123.21,139.62,124.03,134.78,125.82,106.39,111.71,105.51,129.59,150.56,129.03,110.91,146.73,109.89,96.2,112.08,106.89,119.7,119.08,104.02,121.83,112,118.16,125.5,101.61,126.32,131.48,100.53,129.91,112.82,137.08,132.53,113.08,97,159.6666667,12,7255306.03
6/24/2012,12.89198092,15.19905583,11.99146471,134.54,125.96,121.43,130.05,120.75,115.57,128.35,130.9,140.75,152.27,128.89,105.28,144.19,115.62,117.9,222.16,130.42,135.27,136.41,139.51,114.56,121.35,123.51,121.91,111.28,136.43,131.63,106.36,123.58,140.05,124.24,134.84,125.83,106.04,114.43,105.76,130.28,150.58,129.27,111.05,147.12,110.31,97.75,111.94,106.89,120.59,119.1,104.34,121.88,112.52,119.07,125.69,104.16,126.42,131.83,100.58,130.3,112.9,137.37,132.59,98.06,97,163.4286,12,7574598.22
7/24/2012,12.79687673,15.0447776,12.09271917,134.96,126.36,122.09,129.95,120.82,115.82,128.92,131.07,140.82,152.11,129.17,105.43,144.38,116.04,118.15,222.16,131.28,135.72,136.52,139.36,114.76,121.39,124.2,122.3,112.17,136.61,131.54,106.71,124.01,140,124.52,134.81,126.65,106.09,114.69,105.84,130.31,150.9,129.21,111.15,147.72,110.53,100.15,112.13,106.89,120.62,119.45,104.61,122.04,112.97,119.3,125.86,104.85,126.75,132.12,100.7,130.7,113.14,137.59,132.88,104.62,97,163.3182,12,7634960.73
8/24/2012,11.68927235,14.71400083,9.910261615,135.94,126.74,123.23,130.9,121.44,115.96,129.79,132.03,141.61,153.19,129.32,105.66,145.09,116.63,119.39,228.23,131.75,136.09,137.09,140.04,115.6,121.65,124.55,122.95,112.71,137.4,132.3,107.08,124.67,140.93,125.5,135.22,127.19,106.59,115.36,106.34,130.9,151.91,130.54,111.75,148.44,111.2,100.52,112.38,106.89,121.24,119.95,105.28,122.99,113.37,119.87,126.38,105.01,127.79,132.8,101.22,131.26,113.71,138.09,134.18,113.76,97,162.2381,12,7728195.92
9/1/2012,11.25299073,13.10147828,10.16363366,137.47,127.95,124.15,131.66,122.3,116.67,129.89,133.07,142.35,154.31,130.1,106.54,146.5,116.97,120,240.58,132.89,137.05,138.24,140.73,116.34,122.85,125.23,123.77,113.17,138.4,133.31,107.74,125.09,141.32,126.06,135.73,127.78,107.23,115.6,107.24,131.72,152.35,130.91,112.13,149.43,112.16,102.53,112.55,107.3,121.76,121.19,106.35,123.04,114.39,120.11,126.69,106.13,128.32,133.1,102.5,132.71,113.78,139.15,134.19,114.36,97,159.8,12,7664015.54
10/1/2012,11.69337676,12.39789889,11.06400349,138.81,128.83,124.38,132.41,122.89,117.18,130.72,134.96,142.86,155.97,130.44,106.94,146.98,117.53,120.5,249.25,133.76,138.29,138.43,141.34,117.64,123.52,126.04,124.01,114.42,139.17,133.86,107.93,125.7,142.07,126.53,136.34,128.54,107.83,116.35,107.72,132.37,153.66,131.83,112.63,151.06,114.04,102.99,112.76,107.3,122.43,122.02,107.27,124.96,114.78,120.74,128.08,106.91,128.72,134.31,103.12,133.78,113.89,139.9,135.3,108.92,97,159,12,7632361.78
11/1/2012,12.32006942,13.09150953,11.55277595,139.84,129.45,125.16,133.28,123.89,117.93,131.51,135.73,143.13,156.35,131.83,107.53,147.25,118.26,121.02,254.03,134.4,138.86,138.84,142.08,118.37,124.25,126.72,125.19,114.82,139.65,134.4,108.36,126.12,142.52,127.13,136.89,129.06,108.31,116.82,107.82,132.93,154.36,132.01,113.26,151.2,114.8,103.05,113.4,107.3,122.53,122.5,107.72,125.23,115.02,121.24,128.82,107.43,128.94,134.61,103.49,134.57,114.31,140.11,136.24,111.05,97,159.3182,12,7825317.49
12/1/2012,11.98108448,13.68519862,10.19935569,141.19,130.11,125.85,135.15,125.21,118.17,132.54,136.8,144.05,156.87,132.57,108.56,147.67,118.81,121.73,255.99,134.72,140.16,140.01,142.76,118.75,124.79,126.94,125.41,115.03,139.83,134.59,108.62,126.52,142.76,127.64,137.37,129.41,108.39,117.01,108.06,133.33,155.18,132.1,114.66,153.9,115.49,104.37,113.58,107.3,122.81,122.72,108.11,126.06,115.27,122.09,129.07,107.91,129.33,135.05,103.85,134.85,114.45,140.44,137.61,114.49,97,159.2632,12,7672657.18
1/1/2013,9.031228097,11.34195566,10.10563879,142.32,130.75,126.48,136.08,125.68,119.63,133.06,137.67,145.3,158.03,133.22,109.3,148.2,119.12,123.05,256.25,135.37,141.19,140.67,144.49,119.82,126.04,127.68,126.43,115.43,140.1,135.54,109,127.03,143.18,128.17,137.58,129.7,109.41,117.56,108.87,133.86,155.65,132.68,115.12,154.02,115.62,104.89,113.87,107.3,122.91,122.79,108.49,126.15,115.93,122.52,129.27,107.98,129.7,135.2,104.52,135.05,114.59,140.95,138.72,115.24,97,159.1190476,12,7550622.08
2/1/2013,9.541969032,11.18360683,10.97266821,143.26,131.68,126.99,137.09,126.6,120.39,134.34,138.89,146.59,159.3,134.41,110.22,149.65,120.15,123.98,257.31,136.2,142.56,141.9,145.7,120.89,127.04,128.69,127.58,116.42,141.37,136.51,109.81,128.12,144.54,129.35,138.66,130.81,110.22,118.54,109.75,135.03,157.07,133.9,116.16,155.5,116.5,105.81,114.23,107.3,123.71,123.86,109.36,127.29,116.93,123.7,130.19,108.85,130.8,136.3,105.48,136.33,115.15,142.26,139.07,118.81,97,158.7,12,7697713.56
3/1/2013,8.593279888,7.178824517,9.482134768,144.64,132.65,127.47,137.75,127.75,120.81,135.16,139.39,147.22,159.84,134.28,110.88,150.18,120.43,125.7,257.44,136.91,144.26,141.97,146.07,121.31,127.49,129.27,128.22,117.17,142.11,136.94,110.59,129.08,145.41,129.91,139.97,131.19,110.66,119.41,109.89,135.13,157.93,134.57,116.21,156.02,116.95,106.13,114.95,107.3,124.29,124.32,109.99,128.21,117.49,124.37,131.21,109.63,130.86,138.06,106.27,137.18,115.4,143.2,139.3,112.79,97,159.8,12,7901817.51
4/1/2013,9.05152417,6.873969008,10.00631287,145.57,133.12,127.62,138.82,128.31,121.34,135.87,140.24,148.55,160.8,135.05,111.57,150.51,120.91,126.44,258.07,137.93,144.59,142.58,146.78,121.73,128.88,130.24,128.94,118.15,142.68,137.68,111.51,129.69,146.12,131.63,141.25,132.05,111.38,120.13,110.33,136.5,158.19,135.06,116.79,157.13,117.24,106.65,115.02,107.3,124.48,125.1,110.54,128.68,118.75,124.95,131.75,110.31,131.3,138.87,107.22,138.16,115.88,144.23,139.93,105.55,97,159.8095238,12,7969139.98
5/1/2013,8.96389221,6.226848049,9.321480168,146.37,134.54,128.74,139.49,128.78,121.85,136.95,142.07,149.14,161.85,136.6,112.57,151.44,122.17,127.34,258.14,138.75,145.61,143.64,147.65,122.21,130.1,131.18,132.17,118.85,143.99,139.54,112.32,131.52,147.3,133.06,142.12,132.75,111.99,120.81,114.12,137.31,159.65,136.57,117.39,158.48,117.55,107.02,115.58,107.3,125.19,126.4,111.23,129.06,119.8,125.93,133.21,110.97,132.35,139.94,108.07,138.87,116.31,145.18,140.05,106,97,159.5714286,12,8138604.10
6/1/2013,8.353156271,5.472358979,9.605582371,147.46,134.7,129.27,140.45,129.68,122.62,137.05,143.01,149.49,162.31,136.95,113.62,152.34,122.85,128.27,258.91,139.18,146.29,144.47,148.34,123.21,131.35,131.84,132.87,119.76,144.41,140.07,113.11,132.27,148.25,133.33,142.79,133.53,112.61,121.2,114.55,137.75,159.97,137.06,118.56,159.11,117.73,107.2,116.28,107.3,125.55,126.82,111.98,129.16,120.96,126.61,133.33,111.87,132.86,140.56,108.84,139.4,116.81,145.5,141.37,106.06,97,160.975,12,8309384.24
7/1/2013,8.682261186,6.579605549,9.994305419,148.45,135.41,129.83,141.22,130.46,123.1,137.66,143.68,150.02,162.7,137.77,114,153.01,123.07,128.66,260.03,139.56,147.18,145.38,148.52,123.82,132.1,132.54,133.82,120.37,145.12,140.52,113.58,132.55,149.38,133.43,143.23,134.01,113.24,121.79,115.1,138.83,160.19,137.84,119.1,159.64,118.07,107.54,116.46,107.3,126.13,127.17,112.46,129.5,121.18,126.76,133.53,112.48,133.47,140.85,109.12,139.66,117.34,145.9,142.39,109.78,97,162.4347826,12,8370716.94
8/1/2013,8.230815778,7.245348932,9.723318818,149.16,135.95,129.9,141.6,130.64,123.4,138.02,143.83,150.22,163.05,137.57,114.2,153.03,123.48,128.93,259.56,138.99,146.61,144.82,148.71,123.94,132.26,133.03,133.92,120.55,145.36,140.53,113.76,132.55,149.39,133.55,143.38,134.13,113.28,121.99,115.06,138.9,160.23,137.9,119.21,159.81,118.23,107.7,116.52,107.3,126.29,127.27,112.6,129.9,121.29,126.98,133.75,112.68,133.66,140.92,109.16,139.93,117.47,146.18,143.21,107.84,97,162.275,12,8712750.76
9/1/2013,7.951913585,7.410066354,9.436944092,150.44,136.75,131.23,142.41,131.31,124.05,139.13,144.75,151.38,164.22,138.42,114.94,154.45,123.84,129.66,260.11,139.82,146.99,145.37,149.51,124.66,132.62,133.94,134.4,121.01,146,141.47,114.6,133.58,150.32,134.03,143.9,134.66,113.58,122.4,115.89,139.81,161.53,138.73,119.69,161.08,118.83,108.2,116.68,107.58,127.13,128.01,112.94,131,121.92,127.53,134.87,113.24,134.75,142.27,109.89,140.56,118.03,146.7,144.26,113.59,97,163.1428571,12,8922379.29
